city_ID,city,lat,lng,country,airport_name,airport_address,airport_rating
858,Xalapa,19.54,-96.9275,Mexico,viva aerobus,"91050, Manuel Herrera, Xalapa-Enríquez",1.0
859,Nuevo Laredo,27.4861,-99.5069,Mexico,Laredo International Airport,"5210 Bob Bullock Loop, Laredo",4.3
860,Tecámac,19.7131,-98.9683,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
861,Amsterdam,52.3667,4.8833,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
862,Rotterdam,51.9225,4.4792,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
863,The Hague,52.08,4.31,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
864,Utrecht,52.0889,5.1156,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
865,Eindhoven,51.4344,5.4842,Netherlands,Eindhoven Airport,"Luchthavenweg 25, Eindhoven",3.7
866,Tilburg,51.57,5.07,Netherlands,,,
867,Almere,52.3758,5.2256,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
868,Groningen,53.2167,6.5667,Netherlands,Groningen Airport Eelde,"Machlaan 14A, Eelde",4.2
869,Breda,51.5875,4.775,Netherlands,,,
870,Nijmegen,51.8475,5.8625,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
871,Haarlem,52.3803,4.6406,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
872,Apeldoorn,52.21,5.97,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
873,Enschede,52.2236,6.8956,Netherlands,Stadtlohn-Vreden Airport,"Wenningfeld 41, Stadtlohn",4.5
874,Amersfoort,52.15,5.38,Netherlands,,,
875,Hoofddorp,52.3008,4.6653,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
876,Zaanstad,52.4697,4.7767,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
877,Arnhem,51.9833,5.9167,Netherlands,,,
878,’s-Hertogenbosch,51.6833,5.3167,Netherlands,Eindhoven Airport,"Luchthavenweg 25, Eindhoven",3.7
879,Zoetermeer,52.0611,4.4933,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
880,Zwolle,52.5167,6.1,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
881,Leiden,52.1544,4.4947,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
882,Maastricht,50.8667,5.6833,Netherlands,Maastricht Aachen Airport B.V.,"Horsterweg 5, Maastricht Airport",4.1
883,Dordrecht,51.81,4.67,Netherlands,Eindhoven Airport,"Luchthavenweg 25, Eindhoven",3.7
884,Alphen aan den Rijn,52.1333,4.65,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
885,Alkmaar,52.6289,4.744,Netherlands,,,
886,Emmen,52.7833,6.9,Netherlands,Groningen Airport Eelde,"Machlaan 14A, Eelde",4.2
887,Delft,52.0119,4.3594,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
888,Deventer,52.25,6.2,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
889,Amstelveen,52.3019,4.8581,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
890,Helmond,51.4797,5.6556,Netherlands,Eindhoven Airport,"Luchthavenweg 25, Eindhoven",3.7
891,Oss,51.7667,5.5167,Netherlands,Eindhoven Airport,"Luchthavenweg 25, Eindhoven",3.7
892,Hilversum,52.23,5.18,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
893,Heerlen,50.8833,5.9833,Netherlands,,,
894,Hengelo,52.2656,6.7931,Netherlands,Stadtlohn-Vreden Airport,"Wenningfeld 41, Stadtlohn",4.5
895,Purmerend,52.505,4.9639,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
896,Schiedam,51.9167,4.4,Netherlands,,,
897,Lelystad,52.5167,5.4833,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
898,Roosendaal,51.5314,4.4556,Netherlands,Antwerp International Airport,"Luchthavenlei, Antwerpen",4.3
899,Hoorn,52.6533,5.0733,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
900,Spijkenisse,51.8333,4.3167,Netherlands,Breda International Airport,"Pastoor van Breugelstraat 93, Bosschenhoofd",4.3
901,Ede,52.0436,5.6667,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
902,Almelo,52.3575,6.6667,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
903,Vlaardingen,51.9167,4.35,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
904,Gouda,52.0181,4.7056,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
905,Zaandam,52.4417,4.8422,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
906,Velsen-Zuid,52.4667,4.6167,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
907,Assen,53.0,6.55,Netherlands,Groningen Airport Eelde,"Machlaan 14A, Eelde",4.2
908,Bergen op Zoom,51.5,4.3,Netherlands,Antwerp International Airport,"Luchthavenlei, Antwerpen",4.3
909,Capelle aan den IJssel,51.9357,4.5782,Netherlands,Amsterdam Airport Schiphol,"Evert van de Beekstraat 202, Schiphol",4.0
910,Veenendaal,52.025,5.555,Netherlands,Teuge Airport,"De Zanden 103, Teuge",4.6
911,Auckland,-36.85,174.7833,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
912,Wellington,-41.2889,174.7772,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
913,Christchurch,-43.5309,172.6365,New Zealand,Christchurch International Airport,"30 Durey Rd, Harewood, Christchurch",4.3
914,Manukau City,-37.0,174.885,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
915,Waitakere,-36.849000000000004,174.543,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
916,Northcote,-36.7913,174.7758,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
917,Hamilton,-37.7833,175.2833,New Zealand,Hamilton Airport,"Airport Rd, RD2, Hamilton",4.2
918,Tauranga,-37.6858,176.1667,New Zealand,Rotorua Regional Airport,"837 Te Ngae Rd, Ōwhata, Rotorua",4.4
919,Lower Hutt,-41.2167,174.9167,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
920,Dunedin,-45.8742,170.5036,New Zealand,Dunedin International Airport,"25 Miller Rd, Momona",4.2
921,Palmerston North,-40.3549,175.6095,New Zealand,,,
922,Napier,-39.4833,176.9167,New Zealand,Hawke's Bay Airport,"111 Main N Rd, Napier",4.0
923,Porirua,-41.1333,174.85,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
924,Rotorua,-38.1378,176.2514,New Zealand,Rotorua Regional Airport,"837 Te Ngae Rd, Ōwhata, Rotorua",4.4
925,New Plymouth,-39.0578,174.0742,New Zealand,New Plymouth Airport,"192 Airport Dr, New Plymouth Airport",4.5
926,Whangarei,-35.725,174.3236,New Zealand,Whangarei Airport,"Handforth St, Onerahi, Whangārei",4.3
927,Nelson,-41.2931,173.2381,New Zealand,Nelson Airport,"Trent Dr, Nelson",4.4
928,Invercargill,-46.428999999999995,168.362,New Zealand,Invercargill Airport,"106 Airport Ave, Invercargill",4.3
929,Upper Hutt,-41.1333,175.05,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
930,Whanganui,-39.9333,175.05,New Zealand,Palmerston North Airport,"Airport Dr, Milson, Palmerston North",4.3
931,Gisborne,-38.6625,178.0178,New Zealand,Gisborne Airport,"Aerodrome Rd, Awapuni, Gisborne",4.5
932,Paraparaumu,-40.9167,175.0167,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
933,Timaru,-44.3931,171.2508,New Zealand,Richard Pearse-Timaru-Levels Airport,"Falvey Rd, Timaru",4.3
934,Blenheim,-41.5167,173.95,New Zealand,Marlborough Airport Blenheim,"1 Tancred Cres, Woodbourne, Blenheim",4.2
935,Pukekohe East,-37.195,174.9481,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
936,Taupo,-38.69,176.08,New Zealand,Taupo Airport,"1105 Anzac Memorial Dr, Wharewaka, Taupō",4.5
937,Masterton,-40.9667,175.65,New Zealand,Hood Aerodrome,"Solway, Masterton",4.8
938,Cambridge,-37.8833,175.4667,New Zealand,Hamilton Airport,"Airport Rd, RD2, Hamilton",4.2
939,Ashton,-44.033,171.77200000000002,New Zealand,Richard Pearse-Timaru-Levels Airport,"Falvey Rd, Timaru",4.3
940,Levin,-40.625,175.2833,New Zealand,Palmerston North Airport,"Airport Dr, Milson, Palmerston North",4.3
941,Macetown,-44.865,168.81900000000002,New Zealand,Queenstown Airport,"Sir Henry Wigley Dr, Frankton, Queenstown",4.2
942,Rolleston,-43.596000000000004,172.38299999999998,New Zealand,Christchurch International Airport,"30 Durey Rd, Harewood, Christchurch",4.3
943,Feilding,-40.225,175.565,New Zealand,,,
944,Whakatane,-37.964,176.984,New Zealand,,,
945,Richmond,-41.3333,173.1833,New Zealand,Nelson Airport,"Trent Dr, Nelson",4.4
946,Havelock North,-39.6667,176.8833,New Zealand,,,
947,Tokoroa,-38.22,175.872,New Zealand,Hamilton Airport,"Airport Rd, RD2, Hamilton",4.2
948,Mosgiel,-45.875,170.34799999999998,New Zealand,Dunedin International Airport,"25 Miller Rd, Momona",4.2
949,Te Awamutu,-38.0083,175.325,New Zealand,Hamilton Airport,"Airport Rd, RD2, Hamilton",4.2
950,Waikanae,-40.876,175.06400000000002,New Zealand,Wellington International Airport,"Stewart Duff Dr, Rongotai, Wellington",4.4
951,Hawera,-39.5833,174.2833,New Zealand,Hawera Aero Club,Hāwera,5.0
952,Glencoe,-46.192,168.646,New Zealand,Invercargill Airport,"106 Airport Ave, Invercargill",4.3
953,Waiuku,-37.25,174.7333,New Zealand,Auckland Airport,"Ray Emery Dr, Māngere, Auckland",3.9
954,Wanaka,-44.7081,169.1239,New Zealand,Queenstown Airport,"Sir Henry Wigley Dr, Frankton, Queenstown",4.2
955,Te Puke,-37.7833,176.3167,New Zealand,Rotorua Regional Airport,"837 Te Ngae Rd, Ōwhata, Rotorua",4.4
956,Greymouth,-42.4667,171.2,New Zealand,,,
957,Matamata,-37.8097,175.7733,New Zealand,Hamilton Airport,"Airport Rd, RD2, Hamilton",4.2
958,Thames,-37.1383,175.5375,New Zealand,Whitiangā Airfield,Whitianga,4.7
959,Kawerau,-38.0847,176.6996,New Zealand,,,
960,Kerikeri,-35.2244,173.9514,New Zealand,,,
961,Oslo,59.9111,10.7528,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
962,Bergen,60.3925,5.3233,Norway,Bergen Airport,"Flyplassvegen 555, Bergen",4.2
963,Trondheim,63.44,10.4,Norway,Ørland Airport,"Djupdalsveien 155, Brekstad",4.1
964,Stavanger,58.9701,5.7333,Norway,Stavanger Airport,"Flyplassvegen 230, Sola",4.3
965,Kristiansand,58.1467,7.9956,Norway,Kristiansand Airport,Kjevik,3.9
966,Drammen,59.7439,10.2045,Norway,Oslo Lufthavn Fornebu,"Martin Linges vei 25, Fornebu",4.2
967,Fredrikstad,59.2167,10.95,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
968,Sandefjord,59.1288,10.2197,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
969,Asker,59.8331,10.4392,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
970,Nordre Fåle,59.75,10.8667,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
971,Sandnes,58.85,5.7333,Norway,Stavanger Airport,"Flyplassvegen 230, Sola",4.3
972,Tønsberg,59.2981,10.4236,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
973,Skien,59.2081,9.5528,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
974,Sarpsborg,59.2839,11.1096,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
975,Bodø,67.2833,14.3833,Norway,Bodø Airport,"Olav V gate, Bodø",4.1
976,Ålesund,62.4723,6.1549,Norway,"Ålesund Airport, Vigra",Vigra,4.1
977,Moss,59.434,10.6577,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
978,Arendal,58.4667,8.7667,Norway,Kristiansand Airport,Kjevik,3.9
979,Lørenskog,59.8989,10.9642,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
980,Tromsø,69.6546,18.9637,Norway,Tromsø Airport,"Flyplassvegen 31, Tromsø",3.9
981,Haugesund,59.4102,5.2755,Norway,"Haugesund Airport, Karmøy","Helganesvegen 350, Avaldsnes",3.9
982,Porsgrunn,59.1419,9.6568,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
983,Ringsaker,61.0242,10.8019,Norway,Dokka Airport,Dokka,4.2
984,Molde,62.7333,7.1833,Norway,Molde Airport,"Molde lufthavn, Årø, Molde",3.8
985,Halden,59.1264,11.4828,Norway,Strömstad-Näsinge flygplats,"Flygplats 1, Strömstad",4.5
986,Ski,59.7419,10.8939,Norway,Oslo Lufthavn Fornebu,"Martin Linges vei 25, Fornebu",4.2
987,Askøy,60.4667,5.15,Norway,Bergen Airport,"Flyplassvegen 555, Bergen",4.2
988,Lillehammer,61.1146,10.4674,Norway,Dokka Airport,Dokka,4.2
989,Hamar,60.7944,11.0678,Norway,Hamar Airport,"Stafsbergveien, Hamar Flyplass, Hamar",4.6
990,Kongsberg,59.665,9.6464,Norway,Tønsberg Airport,Sem,4.7
991,Sola,58.88,5.6286,Norway,Stavanger Airport,"Flyplassvegen 230, Sola",4.3
992,Oppegård,59.7925,10.7903,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
993,Lier,59.8675,10.2142,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
994,Eidsvoll,60.3475,11.2508,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
995,Nedre Eiker,59.7647,10.0333,Norway,Oslo Lufthavn Fornebu,"Martin Linges vei 25, Fornebu",4.2
996,Sand,59.1344,10.2283,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
997,Harstad,68.7988,16.5393,Norway,Harstad/Narvik Airport (EVE),"Harstad/Narvik lufthavn, Evenes",3.8
998,Larvik,59.0532,10.0271,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
999,Nittedal,60.0731,10.8722,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
1000,Stjørdal,63.475,11.1708,Norway,"Trondheim Airport, Værnes",Stjørdal,4.2
1001,Borre,59.3799,10.4539,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
1002,Røyken,59.7336,10.4289,Norway,Oslo Lufthavn Fornebu,"Martin Linges vei 25, Fornebu",4.2
1003,Sem,59.28,10.3308,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
1004,Nøtterøy,59.2011,10.4078,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
1005,Elverum,60.8833,11.5667,Norway,Hamar Airport,"Stafsbergveien, Hamar Flyplass, Hamar",4.6
1006,Stange,60.6494,11.3664,Norway,Oslo Airport,"Edvard Munchs veg, Gardermoen",4.2
1007,Gjøvik,60.7957,10.6916,Norway,Dokka Airport,Dokka,4.2
1008,Horten,59.4172,10.4834,Norway,Torp Sandefjord Airport,"Torpveien 130, Sandefjord",4.3
1009,Ås,59.6603,10.7836,Norway,Oslo Lufthavn Fornebu,"Martin Linges vei 25, Fornebu",4.2
1010,Kleppe,58.7772,5.5967,Norway,Stavanger Airport,"Flyplassvegen 230, Sola",4.3
1011,Panama City,9.0,-79.5,Panama,Tocumen International Airport Panama,"Av. Domingo Díaz, Panamá",4.0
1012,San Miguelito,9.033,-79.5,Panama,,,
1013,Colón,9.365,-79.875,Panama,Aeropuerto Internacional Panama Pacifico (BLB),Av. Mulvehill,3.5
1014,David,8.4333,-82.4333,Panama,Enrique Malek International Airport (DAV),"9HR9+HCJ, C. Enrique Malek, David",4.4
1015,La Chorrera,8.8792,-79.7822,Panama,Tocumen International Airport Panama,"Av. Domingo Díaz, Panamá",4.0
1016,Balboa Heights,8.95,-79.5667,Panama,Tocumen International Airport Panama,"Av. Domingo Díaz, Panamá",4.0
1017,Pacora,9.08,-79.28,Panama,Tocumen International Airport Panama,"Av. Domingo Díaz, Panamá",4.0
1018,Chitré,7.9667,-80.4333,Panama,,,
1019,Santiago,8.1004,-80.9833,Panama,Ruben Cantu Airport,"33P3+6VQ, Santiago",4.3
1020,Penonomé,8.51,-80.36,Panama,Scarlett Martinez International Airport (RIH),"9VP9+6GW, Rio Hato",4.1
1021,Puerto Armuelles,8.2777,-82.8621,Panama,Enrique Malek International Airport (DAV),"9HR9+HCJ, C. Enrique Malek, David",4.4
1022,Bocas del Toro,9.3403,-82.242,Panama,Changuinola-Captain Manuel Niño International Airport (CHX),"FF4M+465, Changuinola",4.4
1023,Las Tablas,7.7604,-80.28,Panama,Aeropuerto Cap. Justiniano Montenegro,"HX4H+524, Purio",3.7
1024,Guararé,7.7667,-80.2833,Panama,,,
1025,Guabito,9.4949,-82.6117,Panama,Bocas del Toro Isla Colón José E. Hall International Airport,"Ave. E Bocas del Toro PA, 507",3.9
1026,Almirante,9.3,-82.4,Panama,Changuinola-Captain Manuel Niño International Airport (CHX),"FF4M+465, Changuinola",4.4
1027,La Palma,8.3982,-78.1402,Panama,Aeropuerto De El Real,"475F+862, El Real",3.5
1028,Jaqué,7.519,-78.166,Panama,Juradó Airport,Juradó,4.0
1029,Gaigirgordub,9.5583,-78.9483,Panama,Corazón de Jesús Airport,"CCWF+QQ4, Tupile",5.0
1030,Buabidi,8.4746,-81.6983,Panama,,,
1031,Sieyik,9.3832,-82.6521,Panama,Bocas del Toro Isla Colón José E. Hall International Airport,"Ave. E Bocas del Toro PA, 507",3.9
1032,Unión Chocó,8.0778,-77.5583,Panama,Aeropuerto De El Real,"475F+862, El Real",3.5
1033,Warsaw,52.23,21.0111,Poland,Warsaw Chopin Airport,"Żwirki i Wigury, Warszawa",4.1
1034,Kraków,50.0614,19.9372,Poland,John Paul II Kraków-Balice International Airport,"Kapitana Mieczysława Medweckiego 1, Balice",4.0
1035,Łódź,51.7769,19.4547,Poland,Lodz Airport,"Maczka 35, Łódź",3.8
1036,Wrocław,51.11,17.0325,Poland,Wrocław Nicolaus Copernicus Airport,"Graniczna 190, Wrocław",4.4
1037,Poznań,52.4083,16.9336,Poland,Poznań Airport,"Bukowska 285, Poznań",3.8
1038,Gdańsk,54.3667,18.6333,Poland,Gdansk Lech Walesa Airport,"ul. Juliusza Słowackiego 200, Gdańsk",4.3
1039,Szczecin,53.4247,14.5553,Poland,Lotnisko Szczecin-Dąbie,"Przestrzenna 10, Szczecin",4.7
1040,Bydgoszcz,53.1167,18.0,Poland,Toruń Airport,Toruń,4.8
1041,Lublin,51.2333,22.5667,Poland,Lublin Airport,"Króla, Jana III Sobieskiego 1, Świdnik",4.1
1042,Białystok,53.1167,23.1667,Poland,Aeroklub Bialystok Krywlany,"Konstantego Ciołkowskiego 2, Białystok",4.2
1043,Katowice,50.25,19.0,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1044,Gdynia,54.5189,18.5319,Poland,Gdansk Lech Walesa Airport,"ul. Juliusza Słowackiego 200, Gdańsk",4.3
1045,Częstochowa,50.8096,19.1222,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1046,Radom,51.4036,21.1567,Poland,Port Lotniczy Warszawa-Radom im. Bohaterów Radomskiego Czerwca 1976,"Lubelska 158, Radom",3.6
1047,Toruń,53.0167,18.6167,Poland,Toruń Airport,Toruń,4.8
1048,Sosnowiec,50.3,19.1667,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1049,Kielce,50.8725,20.6319,Poland,Aeroklub Kielecki,"Jana Pawła II 9, Masłów Pierwszy",4.7
1050,Rzeszów,50.05,22.0,Poland,Rzeszów-Jasionka Airport,"Jasionka 942, Jasionka",4.4
1051,Gliwice,50.3011,18.6498,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1052,Zabrze,50.3,18.7833,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1053,Olsztyn,53.78,20.4942,Poland,Port Lotniczy Olsztyn Mazury,Szymany 150,4.1
1054,Bielsko-Biała,49.8225,19.0444,Poland,Katowice-Muchowiec Airport,"Lotnisko 1, Katowice",4.3
1055,Bytom,50.347,18.923,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1056,Rybnik,50.0833,18.5,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1057,Ruda Śląska,50.2701,18.8742,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1058,Zielona Góra,51.9397,15.505,Poland,,,
1059,Tychy,50.1667,19.0,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1060,Opole,50.6722,17.9253,Poland,Opole Airport,"Lotnicza 5-7, Kamień Śląski",4.7
1061,Gorzów Wielkopolski,52.7333,15.25,Poland,,,
1062,Dąbrowa Górnicza,50.3239,19.1947,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1063,Płock,52.55,19.7,Poland,Aeroklub Włocławski im. Stanisława Skarżyńskiego,"Lotnisko, Szybowcowa 3, Kruszyn",4.7
1064,Elbląg,54.1667,19.4,Poland,,,
1065,Wałbrzych,50.7667,16.2833,Poland,Wrocław Nicolaus Copernicus Airport,"Graniczna 190, Wrocław",4.4
1066,Tarnów,50.0125,20.9883,Poland,Lądowisko Kazimierza Mała,Gmina,4.8
1067,Koszalin,54.1903,16.1817,Poland,,,
1068,Chorzów,50.3,18.95,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1069,Kalisz,51.757,18.083,Poland,,,
1070,Legnica,51.2101,16.1619,Poland,Wrocław Nicolaus Copernicus Airport,"Graniczna 190, Wrocław",4.4
1071,Włocławek,52.65,19.05,Poland,Toruń Airport,Toruń,4.8
1072,Grudziądz,53.4875,18.755,Poland,,,
1073,Jaworzno,50.2,19.275,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1074,Jelenia Góra,50.9,15.7333,Poland,Broumov airport,"Letiště, Broumov",4.9
1075,Siedlce,52.1833,22.2833,Poland,,,
1076,Mysłowice,50.2333,19.1333,Poland,Katowice Airport,"Wolności 90, Ożarowice",3.5
1077,Piotrków Trybunalski,51.4,19.6833,Poland,Lodz Airport,"Maczka 35, Łódź",3.8
1078,Konin,52.2275,18.2614,Poland,,,
1079,Inowrocław,52.7958,18.2611,Poland,Toruń Airport,Toruń,4.8
1080,Ostrowiec Świętokrzyski,50.9333,21.4,Poland,Aeroklub Kielecki,"Jana Pawła II 9, Masłów Pierwszy",4.7
1081,Suwałki,54.0833,22.9333,Poland,Lądowisko Makosieje EPEK,,
1082,Gniezno,52.5333,17.6,Poland,Aero Club of Poznan Kobylnica,Lotnisko Kobylnica,4.2
1083,Doha,25.3,51.5333,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1084,Al Wakrah,25.18,51.61,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1085,Ar Rayyān,25.2919,51.4244,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1086,Al Khawr,25.6839,51.5058,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1087,Umm Şalāl ‘Alī,25.4697,51.3975,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1088,Ash Shīḩānīyah,25.3722,51.2047,Qatar,,,
1089,Az̧ Z̧a‘āyin,25.5669,51.4847,Qatar,Hamad International Airport,"7J67+9G4, Doha",4.6
1090,Madīnat ash Shamāl,26.14,51.22,Qatar,Umm Al-Shokhot Airfield,P927+G79، الدوحة,4.0
1091,Riyadh,24.65,46.71,Saudi Arabia,King Khalid International Airport || مطار الملك خالد الدولي Terminal 2 - صالة 2,"Airport Road, Riyadh",4.3
1092,Jeddah,21.5428,39.1728,Saudi Arabia,King Abdulaziz International Airport,Albwadi naer airport,4.3
1093,Mecca,21.4225,39.8261,Saudi Arabia,Makkah Private Airport,"CXRW+8P6, Arafat Ash Sharaiyaa Rd, مكة",4.0
1094,Medina,24.4667,39.6,Saudi Arabia,Prince Mohammed Bin Abdulaziz International Airport,"HP37+QR, Medina",4.5
1095,Ad Dammām,26.4333,50.1,Saudi Arabia,King Fahd International Airport,"King Fahd Road, Dammam",4.4
1096,Al Hufūf,25.3608,49.5997,Saudi Arabia,Al-Ahsa Airport,"7FVP+RW, Al Hofuf",3.8
1097,Al Ḩillah,23.4895,46.7564,Saudi Arabia,,,
1098,Aţ Ţā’if,21.2667,40.4167,Saudi Arabia,Taif International Airport,Taif,3.9
1099,Tabūk,28.3838,36.555,Saudi Arabia,Prince Sultan Bin Abdulaziz International Airport,"الدولي, الامير سلطان بن عبدالعزيز، Tabuk",4.3
1100,Buraydah,26.3333,43.9667,Saudi Arabia,Prince Nayef Bin Abdulaziz International Airport,المليداء,4.0
1101,Ḩā’il,27.5236,41.7001,Saudi Arabia,Hail International Airport,Hail,4.1
1102,Al Qaţīf,26.5196,50.0115,Saudi Arabia,King Fahd International Airport,"King Fahd Road, Dammam",4.4
1103,Al Mubarraz,25.4416,49.6642,Saudi Arabia,Al-Ahsa Airport,"7FVP+RW, Al Hofuf",3.8
1104,Al Kharj,24.1556,47.312,Saudi Arabia,,,
1105,Yanbu‘,24.0943,38.0493,Saudi Arabia,مطار الأمير عبد المحسن بن عبد العزيز|Prince Abdul Mohsin Bin Abdulaziz international Airport,Yanbu,4.2
1106,Ḩafr al Bāţin,28.4337,45.9601,Saudi Arabia,,,
1107,Al Jubayl,27.0046,49.646,Saudi Arabia,Jubail Naval Airport,"29WX+297, Al Jubail",4.0
1108,Abhā,18.2167,42.5,Saudi Arabia,Abha International Airport,"6MM5+W3, Abha",3.8
1109,Al Khubar,26.3,50.2167,Saudi Arabia,King Fahd International Airport,"King Fahd Road, Dammam",4.4
1110,Sakākā,30.0,40.1333,Saudi Arabia,,,
1111,Jāzān,16.8892,42.5611,Saudi Arabia,,,
1112,Khamīs Mushayţ,18.3,42.7333,Saudi Arabia,Abha International Airport,"6MM5+W3, Abha",3.8
1113,Qal‘at Bīshah,20.0087,42.5987,Saudi Arabia,,,
1114,Najrān,17.4917,44.1322,Saudi Arabia,Najran Regional Airport,JC89+XR7,4.5
1115,Rafḩā,29.6202,43.4948,Saudi Arabia,,,
1116,Al Wajh,26.2324,36.4636,Saudi Arabia,Al Wajh Domestic Airport,"6F4F+XW، 8392 - 3127, Al Wajh",4.0
1117,Dhahran,26.2667,50.15,Saudi Arabia,King Fahd International Airport,"King Fahd Road, Dammam",4.4
1118,Arar,30.9833,41.0167,Saudi Arabia,Arar Domestic Airport,"W43P+7W, Arar",4.2
1119,As Sulayyil,20.4623,45.5722,Saudi Arabia,Wadi Al Dawasir Airport,"7HG7G52X+9C, Wadi ad-Dawasir",3.8
